domain,fqcn,member,kind,signature_or_value,notes
recipes,ic2.api.recipes.registries.IMachineRecipeList,addRecipe,method,"void addRecipe(ResourceLocation id, IRecipeOutput output, Object... inputs)",DECLARED
recipes,ic2.api.recipes.registries.IMachineRecipeList,addIC2SimpleRecipe,method,"void addIC2SimpleRecipe(String id, ItemStack output, Object... inputs)",DECLARED
recipes,ic2.api.recipes.registries.IMachineRecipeList,addIC2SimpleRecipe,method,"void addIC2SimpleRecipe(String id, ItemStack output, CompoundTag data, Object... inputs)",DECLARED
recipes,ic2.api.recipes.registries.IMachineRecipeList,addIC2XPRecipe,method,"void addIC2XPRecipe(String id, ItemStack output, float xp, Object... inputs)",DECLARED
recipes,ic2.api.recipes.registries.IMachineRecipeList,addIC2XPRecipe,method,"void addIC2XPRecipe(String id, ItemStack output, float xp, CompoundTag data, Object... inputs)",DECLARED
recipes,ic2.api.recipes.registries.IMachineRecipeList,addIC2ChanceRecipe,method,"void addIC2ChanceRecipe(String id, ItemStack output, float xp, float chance, Object... inputs)",DECLARED
recipes,ic2.api.recipes.registries.IMachineRecipeList,addIC2ChanceRecipe,method,"void addIC2ChanceRecipe(String id, ItemStack output, float xp, float chance, CompoundTag data, Object... inputs)",DECLARED
recipes,ic2.api.recipes.registries.IMachineRecipeList,addIC2RangeRecipe,method,"void addIC2RangeRecipe(String id, ItemStack output, int minValue, int maxValue, Object... inputs)",DECLARED
recipes,ic2.api.recipes.registries.IMachineRecipeList,addIC2RangeRecipe,method,"void addIC2RangeRecipe(String id, ItemStack output, int minValue, int maxValue, CompoundTag data, Object... inputs)",DECLARED
recipes,ic2.api.recipes.registries.IMachineRecipeList,addIC2Recipe,method,"void addIC2Recipe(String id, IRecipeOutput output, Object... inputs)",DECLARED
recipes,ic2.api.recipes.registries.IMachineRecipeList,hasRecipeForItem,method,boolean hasRecipeForItem(ItemStack stack),DECLARED
recipes,ic2.api.recipes.registries.IMachineRecipeList,getRecipe,method,RecipeEntry getRecipe(ResourceLocation location),DECLARED
recipes,ic2.api.recipes.registries.IMachineRecipeList,getRecipe,method,"RecipeEntry getRecipe(ItemStack stack, boolean hasStackSize)",DECLARED
recipes,ic2.api.recipes.registries.IMachineRecipeList,getRecipe,method,RecipeEntry getRecipe(Predicate<RecipeEntry> checker),DECLARED
recipes,ic2.api.recipes.registries.IMachineRecipeList,removeRecipe,method,RecipeEntry removeRecipe(ResourceLocation location),DECLARED
recipes,ic2.api.recipes.registries.IMachineRecipeList,getAllRecipes,method,List<ResourceLocation> getAllRecipes(),DECLARED
recipes,ic2.api.recipes.registries.IMachineRecipeList,getAllEntries,method,List<RecipeEntry> getAllEntries(),DECLARED
recipes,ic2.api.recipes.registries.IMachineRecipeList,convertInputs,method,IInput[] convertInputs(Object... inputs),DECLARED
recipes,ic2.api.recipes.registries.IPotionBrewRegistry,registerBrew,method,"void registerBrew(Item item, MobEffect potion)",DECLARED
recipes,ic2.api.recipes.registries.IPotionBrewRegistry,registerBrew,method,"void registerBrew(Item item, MobEffect fromEffect, MobEffect toEffect)",DECLARED
recipes,ic2.api.recipes.registries.IPotionBrewRegistry,removeBrew,method,void removeBrew(Item item),DECLARED
recipes,ic2.api.recipes.registries.IPotionBrewRegistry,getEffect,method,"MobEffect getEffect(Item item, MobEffect original)",DECLARED
recipes,ic2.api.recipes.registries.IPotionBrewRegistry,getEffects,method,"Map<Item, Map<MobEffect, MobEffect>> getEffects()",DECLARED
recipes,ic2.api.recipes.registries.IPotionBrewRegistry,getRequiredItems,method,List<Item> getRequiredItems(MobEffect desiredEffect),DECLARED
recipes,ic2.api.recipes.registries.IPotionBrewRegistry,registerName,method,"void registerName(MobEffect effect, String name)",DECLARED
recipes,ic2.api.recipes.registries.IPotionBrewRegistry,getName,method,String getName(MobEffect effect),DECLARED
recipes,ic2.api.recipes.registries.IPotionBrewRegistry,registerPotionContainer,method,"void registerPotionContainer(Item input, PotionContainer output)",DECLARED
recipes,ic2.api.recipes.registries.IPotionBrewRegistry,getPotionContainer,method,PotionContainer getPotionContainer(Item input),DECLARED
recipes,ic2.api.recipes.registries.IPotionBrewRegistry,getContainers,method,"Map<Item, PotionContainer> getContainers()",DECLARED
recipes,ic2.api.recipes.registries.IRareEarthRegistry,registerOutput,method,"void registerOutput(ResourceLocation id, ItemStack output)",DECLARED
recipes,ic2.api.recipes.registries.IRareEarthRegistry,registerInput,method,"void registerInput(ResourceLocation id, float value, ItemStack... input)",DECLARED
recipes,ic2.api.recipes.registries.IRareEarthRegistry,getOutputFor,method,RareEntry getOutputFor(ItemStack input),DECLARED
recipes,ic2.api.recipes.registries.IRareEarthRegistry,getOutputFor,method,ItemStack getOutputFor(ResourceLocation id),DECLARED
recipes,ic2.api.recipes.registries.IRareEarthRegistry,removeInput,method,RareEntry removeInput(ItemStack input),DECLARED
recipes,ic2.api.recipes.registries.IRareEarthRegistry,removeOutput,method,void removeOutput(ItemStack output),DECLARED
recipes,ic2.api.recipes.registries.IRareEarthRegistry,remove,method,void remove(ResourceLocation id),DECLARED
recipes,ic2.api.recipes.registries.IRareEarthRegistry,getAllRecipes,method,List<RareEntry> getAllRecipes(),DECLARED
recipes,ic2.api.recipes.registries.IRecipeFilter,SIMPLE,field,int SIMPLE,1
recipes,ic2.api.recipes.registries.IRecipeFilter,FILTER,field,int FILTER,2
recipes,ic2.api.recipes.registries.IRecipeFilter,BOTH,field,int BOTH,unknown
recipes,ic2.api.recipes.registries.IRecipeFilter,add,method,void add(ItemLike... items),DECLARED
recipes,ic2.api.recipes.registries.IRecipeFilter,add,method,void add(IInput... inputs),DECLARED
recipes,ic2.api.recipes.registries.IRecipeFilter,remove,method,"void remove(ItemStack stack, int flags)",DECLARED
recipes,ic2.api.recipes.registries.IRecipeFilter,contains,method,boolean contains(ItemStack stack),DECLARED
recipes,ic2.api.recipes.registries.IRecipeFilter,getFilteredItems,method,List<ItemStack> getFilteredItems(),DECLARED
recipes,ic2.api.recipes.registries.IRecipeFilter,clear,method,void clear(),DECLARED
recipes,ic2.api.recipes.registries.IRecipeFilter,serialize,method,JsonObject serialize(),DECLARED
recipes,ic2.api.recipes.registries.IRecipeFilter,read,method,void read(JsonObject obj),DECLARED
recipes,ic2.api.recipes.registries.IRecyclerRecipeList,getBlackList,method,IRecipeFilter getBlackList(),DECLARED
recipes,ic2.api.recipes.registries.IRefiningRecipeList,addIC2Recipe,method,Builder addIC2Recipe(String id),DECLARED
recipes,ic2.api.recipes.registries.IRefiningRecipeList,addRecipe,method,Builder addRecipe(ResourceLocation id),DECLARED
recipes,ic2.api.recipes.registries.IRefiningRecipeList,addRecipe,method,"void addRecipe(ResourceLocation location, FluidStack input, FluidStack secondInput, IInput catalyst, IFluidRecipeOutput output)",DECLARED
recipes,ic2.api.recipes.registries.IRefiningRecipeList,getRecipe,method,FluidRecipe getRecipe(ResourceLocation location),DECLARED
recipes,ic2.api.recipes.registries.IRefiningRecipeList,getRecipe,method,"FluidRecipe getRecipe(ItemStack item, FluidStack firstTank, FluidStack secondTank, boolean testAmounts)",DECLARED
recipes,ic2.api.recipes.registries.IRefiningRecipeList,getRecipe,method,FluidRecipe getRecipe(Predicate<FluidRecipe> checker),DECLARED
recipes,ic2.api.recipes.registries.IRefiningRecipeList,removeRecipe,method,"FluidRecipe removeRecipe(ResourceLocation location, boolean includeInverted)",DECLARED
recipes,ic2.api.recipes.registries.IRefiningRecipeList,getAllRecipes,method,List<FluidRecipe> getAllRecipes(),DECLARED
recipes,ic2.api.recipes.registries.IRefiningRecipeList,isValidCatalyst,method,boolean isValidCatalyst(ItemStack stack),DECLARED
recipes,ic2.api.recipes.registries.IRefiningRecipeList,isValidFirstFluid,method,boolean isValidFirstFluid(FluidStack fluid),DECLARED
recipes,ic2.api.recipes.registries.IRefiningRecipeList,isValidSecondFluid,method,boolean isValidSecondFluid(FluidStack fluid),DECLARED
recipes,ic2.api.recipes.registries.IScrapBoxRegistry,addDrop,method,"void addDrop(ItemLike prov, float chance)",DECLARED
recipes,ic2.api.recipes.registries.IScrapBoxRegistry,addDrop,method,"void addDrop(ItemStack stack, float chance)",DECLARED
recipes,ic2.api.recipes.registries.IScrapBoxRegistry,getRandomDrop,method,"IDrop getRandomDrop(ItemStack source, boolean consumeItem)",DECLARED
recipes,ic2.api.recipes.registries.IScrapBoxRegistry,removeDrops,method,void removeDrops(ItemStack stack),DECLARED
recipes,ic2.api.recipes.registries.IScrapBoxRegistry,removeDrop,method,void removeDrop(IDrop drop),DECLARED
recipes,ic2.api.recipes.registries.IScrapBoxRegistry,getAllDrops,method,List<IDrop> getAllDrops(),DECLARED
recipes,ic2.api.recipes.registries.IUUMatterRegistry,registerUUShape,method,void registerUUShape(UUMatterBuilder builder),DECLARED
recipes,ic2.api.recipes.registries.IUUMatterRegistry,registerUUEntry,method,"void registerUUEntry(ItemStack output, int milliUU)",DECLARED
recipes,ic2.api.recipes.registries.IUUMatterRegistry,getEntries,method,List<UUMatterEntry> getEntries(),DECLARED
recipes,ic2.api.recipes.registries.IUUMatterRegistry,removeUUEntry,method,void removeUUEntry(UUMatterEntry entry),DECLARED
other,ic2.api.ticks.ITickScheduler,addWorldCallback,method,"void addWorldCallback(Level world, ToIntFunction<Level> ticket)",DECLARED
other,ic2.api.ticks.ITickScheduler,addWorldCallback,method,"void addWorldCallback(Level world, ToIntFunction<Level> ticket, int delay)",DECLARED
other,ic2.api.ticks.ITickScheduler,addServerCallback,method,void addServerCallback(ToIntFunction<MinecraftServer> ticket),DECLARED
other,ic2.api.ticks.ITickScheduler,addServerCallback,method,"void addServerCallback(ToIntFunction<MinecraftServer> ticket, int delay)",DECLARED
other,ic2.api.ticks.ITickScheduler,addClientCallback,method,void addClientCallback(IntSupplier ticket),DECLARED
other,ic2.api.ticks.ITickScheduler,addClientCallback,method,"void addClientCallback(IntSupplier ticket, int delay)",DECLARED
tiles,ic2.api.tiles.ArrayTube,getTubeType,method,TubeType getTubeType(),DECLARED
tiles,ic2.api.tiles.ArrayTube,addItem,method,"void addItem(ItemStack item, Direction side, DyeColor color)",DECLARED
tiles,ic2.api.tiles.ArrayTube,addItem,method,"void addItem(TransportedItem item, Direction side)",DECLARED
tiles,ic2.api.tiles.ArrayTube,canAddItem,method,"boolean canAddItem(TransportedItem item, Direction side)",DECLARED
tiles,ic2.api.tiles.ArrayTube,canConnect,method,"boolean canConnect(ITube other, Direction dir)",DECLARED
tiles,ic2.api.tiles.FakePlayerMachine,getValidRoom,method,int getValidRoom(ItemStack stack),DECLARED
tiles,ic2.api.tiles.FakePlayerMachine,getSupportedUpgradeTypes,method,EnumSet<UpgradeType> getSupportedUpgradeTypes(),DECLARED
tiles,ic2.api.tiles.FakePlayerMachine,getAvailableEnergy,method,int getAvailableEnergy(),DECLARED
tiles,ic2.api.tiles.FakePlayerMachine,useEnergy,method,"boolean useEnergy(int toUse, boolean doUse)",DECLARED
tiles,ic2.api.tiles.FakePlayerMachine,isMachineWorking,method,boolean isMachineWorking(),DECLARED
tiles,ic2.api.tiles.FakePlayerMachine,isRedstoneSensitive,method,boolean isRedstoneSensitive(),DECLARED
tiles,ic2.api.tiles.FakePlayerMachine,setRedstoneSensitive,method,void setRedstoneSensitive(boolean flag),DECLARED
tiles,ic2.api.tiles.FakePlayerMachine,onUpgradesChanged,method,void onUpgradesChanged(),DECLARED
tiles,ic2.api.tiles.FakePlayerMachine,getConnectedInventory,method,IItemHandler getConnectedInventory(Direction dir),DECLARED
tiles,ic2.api.tiles.FakePlayerMachine,getConnectedTube,method,ITube getConnectedTube(Direction dir),DECLARED
tiles,ic2.api.tiles.FakePlayerMachine,getWorldObj,method,Level getWorldObj(),DECLARED
tiles,ic2.api.tiles.FakePlayerMachine,getPosition,method,BlockPos getPosition(),DECLARED
tiles,ic2.api.tiles.IAnchorTile,hasAnchor,method,boolean hasAnchor(Direction side),DECLARED
tiles,ic2.api.tiles.IAnchorTile,addAnchor,method,boolean addAnchor(Direction side),DECLARED
tiles,ic2.api.tiles.IAnchorTile,removeAnchor,method,boolean removeAnchor(Direction side),DECLARED
tiles,ic2.api.tiles.ICopyableSettings,saveSettings,method,void saveSettings(CompoundTag compound),DECLARED
tiles,ic2.api.tiles.ICopyableSettings,loadSettings,method,void loadSettings(CompoundTag compound),DECLARED
tiles,ic2.api.tiles.IElectrolyzerProvider,getProcessRate,method,int getProcessRate(),DECLARED
tiles,ic2.api.tiles.IEnergyStorage,addEnergy,method,int addEnergy(int power),DECLARED
tiles,ic2.api.tiles.IEnergyStorage,drawEnergy,method,int drawEnergy(int power),DECLARED
tiles,ic2.api.tiles.IFluidMachine,getConnectedTank,method,IFluidHandler getConnectedTank(Direction dir),DECLARED
tiles,ic2.api.tiles.IInputMachine,getValidRoom,method,int getValidRoom(ItemStack stack),DECLARED
tiles,ic2.api.tiles.IMachine,getSupportedUpgradeTypes,method,EnumSet<UpgradeType> getSupportedUpgradeTypes(),DECLARED
tiles,ic2.api.tiles.IMachine,onUpgradesChanged,method,void onUpgradesChanged(),DECLARED
tiles,ic2.api.tiles.IMachine,getAvailableEnergy,method,int getAvailableEnergy(),DECLARED
tiles,ic2.api.tiles.IMachine,useEnergy,method,"boolean useEnergy(int toUse, boolean doUse)",DECLARED
tiles,ic2.api.tiles.IMachine,isMachineWorking,method,boolean isMachineWorking(),DECLARED
tiles,ic2.api.tiles.IMachine,setRedstoneSensitive,method,void setRedstoneSensitive(boolean flag),DECLARED
tiles,ic2.api.tiles.IMachine,isRedstoneSensitive,method,boolean isRedstoneSensitive(),DECLARED
tiles,ic2.api.tiles.IMachine,getConnectedInventory,method,IItemHandler getConnectedInventory(Direction dir),DECLARED
tiles,ic2.api.tiles.IMachine,getConnectedTube,method,ITube getConnectedTube(Direction dir),DECLARED
tiles,ic2.api.tiles.INotifiableMachine,onNotify,method,void onNotify(),DECLARED
tiles,ic2.api.tiles.IRecipeMachine,getRecipeList,method,IMachineRecipeList getRecipeList(),DECLARED
tiles,ic2.api.tiles.ITerraformer,getBiome,method,"Holder<Biome> getBiome(Level world, BlockPos pos)",DECLARED
tiles,ic2.api.tiles.ITerraformer,setBiome,method,"boolean setBiome(Level world, BlockPos pos, ResourceLocation biomeKey)",DECLARED
tiles,ic2.api.tiles.ITerraformer,getFirstSolidBlockFrom,method,"BlockPos getFirstSolidBlockFrom(Level world, BlockPos pos)",DECLARED
tiles,ic2.api.tiles.ITerraformer,getFirstBlockFrom,method,"BlockPos getFirstBlockFrom(Level world, BlockPos pos)",DECLARED
tiles,ic2.api.tiles.ITerraformer,switchGround,method,"boolean switchGround(Level world, BlockPos pos, BlockState from, BlockState to, boolean upwards, boolean stateCompare)",DECLARED
tiles,ic2.api.tiles.display.IDisplayInfo,REGISTRY,field,IDisplayRegistry REGISTRY,unknown
tiles,ic2.api.tiles.display.IDisplayInfo,render,method,"void render(PoseStack stack, int x, int y, int width, int height, Alignment align, IMonitorRenderer helper)",DECLARED
tiles,ic2.api.tiles.display.IDisplayInfo,getHeight,method,"int getHeight(int width, Alignment align)",DECLARED
tiles,ic2.api.tiles.display.IDisplayInfo,isValid,method,boolean isValid(),DECLARED
tiles,ic2.api.tiles.display.IDisplayInfo,serialize,method,void serialize(FriendlyByteBuf buffer),DECLARED
tiles,ic2.api.tiles.display.IDisplayInfo,getServerData,method,Tag getServerData(),DECLARED
tiles,ic2.api.tiles.display.IDisplayRegistry,register,method,"void register(ResourceLocation id, Class<IDisplayInfo> info, Function<FriendlyByteBuf, IDisplayInfo> creator)",DECLARED
tiles,ic2.api.tiles.display.IDisplayRegistry,serialize,method,"void serialize(IDisplayInfo info, FriendlyByteBuf buffer)",DECLARED
tiles,ic2.api.tiles.display.IDisplayRegistry,deserialize,method,IDisplayInfo deserialize(FriendlyByteBuf buffer),DECLARED
tiles,ic2.api.tiles.display.IMonitorRenderer,getBatcher,method,MultiBufferSource getBatcher(),DECLARED
tiles,ic2.api.tiles.display.IMonitorRenderer,getFont,method,Font getFont(),DECLARED
tiles,ic2.api.tiles.display.IMonitorRenderer,getItemRenderer,method,ItemRenderer getItemRenderer(),DECLARED
tiles,ic2.api.tiles.display.IMonitorRenderer,renderGuiItems,method,"void renderGuiItems(PoseStack matrix, ItemStack stack, float x, float y)",DECLARED
tiles,ic2.api.tiles.display.IMonitorRenderer,renderGuiItemText,method,"void renderGuiItemText(PoseStack matrixstack, ItemStack stack, float x, float y, String text)",DECLARED
tiles,ic2.api.tiles.display.IMonitorRenderer,renderGuiItemText,method,"void renderGuiItemText(PoseStack matrixstack, Font font, ItemStack stack, float x, float y, String text)",DECLARED
tiles,ic2.api.tiles.display.impl.ItemDisplayInfo,render,method,"void render(PoseStack stack, int x, int y, int width, int height, Alignment align, IMonitorRenderer helper)",DECLARED
tiles,ic2.api.tiles.display.impl.ItemDisplayInfo,getHeight,method,"int getHeight(int width, Alignment align)",DECLARED
tiles,ic2.api.tiles.display.impl.ItemDisplayInfo,isValid,method,boolean isValid(),DECLARED
tiles,ic2.api.tiles.display.impl.ItemDisplayInfo,serialize,method,void serialize(FriendlyByteBuf buffer),DECLARED
tiles,ic2.api.tiles.display.impl.ItemDisplayInfo,getServerData,method,Tag getServerData(),DECLARED
tiles,ic2.api.tiles.display.impl.ProgressDisplayInfo,render,method,"void render(PoseStack stack, int x, int y, int width, int height, Alignment align, IMonitorRenderer helper)",DECLARED
tiles,ic2.api.tiles.display.impl.ProgressDisplayInfo,drawColorFrame,method,"void drawColorFrame(PoseStack stack, VertexConsumer builder, float x, float y, float width, float height, int color)",DECLARED
tiles,ic2.api.tiles.display.impl.ProgressDisplayInfo,darker,method,"int darker(int color, float factor)",DECLARED
tiles,ic2.api.tiles.display.impl.ProgressDisplayInfo,getHeight,method,"int getHeight(int width, Alignment align)",DECLARED
tiles,ic2.api.tiles.display.impl.ProgressDisplayInfo,isValid,method,boolean isValid(),DECLARED
tiles,ic2.api.tiles.display.impl.ProgressDisplayInfo,serialize,method,void serialize(FriendlyByteBuf buffer),DECLARED
tiles,ic2.api.tiles.display.impl.ProgressDisplayInfo,getServerData,method,Tag getServerData(),DECLARED
tiles,ic2.api.tiles.display.impl.StringDisplayInfo,render,method,"void render(PoseStack stack, int x, int y, int width, int height, Alignment align, IMonitorRenderer helper)",DECLARED
tiles,ic2.api.tiles.display.impl.StringDisplayInfo,getHeight,method,"int getHeight(int width, Alignment align)",DECLARED
tiles,ic2.api.tiles.display.impl.StringDisplayInfo,isValid,method,boolean isValid(),DECLARED
tiles,ic2.api.tiles.display.impl.StringDisplayInfo,getServerData,method,Tag getServerData(),DECLARED
tiles,ic2.api.tiles.display.impl.StringDisplayInfo,serialize,method,void serialize(FriendlyByteBuf buffer),DECLARED
tiles,ic2.api.tiles.readers.IActivityProvider,isActivated,method,boolean isActivated(),DECLARED
tiles,ic2.api.tiles.readers.IAirSpeed,getCurrentSpeed,method,float getCurrentSpeed(),DECLARED
tiles,ic2.api.tiles.readers.IAirSpeed,getMaxSpeed,method,float getMaxSpeed(),DECLARED
tiles,ic2.api.tiles.readers.IEUProducer,getEUProduction,method,float getEUProduction(),DECLARED
tiles,ic2.api.tiles.readers.IEUStorage,getStoredEU,method,int getStoredEU(),DECLARED
tiles,ic2.api.tiles.readers.IEUStorage,getMaxEU,method,int getMaxEU(),DECLARED
tiles,ic2.api.tiles.readers.IEUStorage,getTier,method,int getTier(),DECLARED
tiles,ic2.api.tiles.readers.IEUStorage,getChargeLevel,method,double getChargeLevel(),DECLARED
tiles,ic2.api.tiles.readers.IFuelStorage,getFuel,method,int getFuel(),DECLARED
tiles,ic2.api.tiles.readers.IFuelStorage,getMaxFuel,method,int getMaxFuel(),DECLARED
tiles,ic2.api.tiles.readers.IProgressMachine,getProgress,method,float getProgress(),DECLARED
tiles,ic2.api.tiles.readers.IProgressMachine,getMaxProgress,method,float getMaxProgress(),DECLARED
tiles,ic2.api.tiles.readers.IPumpTile,getPumpProgress,method,int getPumpProgress(),DECLARED
tiles,ic2.api.tiles.readers.IPumpTile,getPumpMaxProgress,method,int getPumpMaxProgress(),DECLARED
tiles,ic2.api.tiles.readers.ISpeedMachine,getSpeed,method,int getSpeed(),DECLARED
tiles,ic2.api.tiles.readers.ISpeedMachine,getMaxSpeed,method,int getMaxSpeed(),DECLARED
tiles,ic2.api.tiles.readers.ISubProgressMachine,getSubProgress,method,float getSubProgress(),DECLARED
tiles,ic2.api.tiles.readers.ISubProgressMachine,getMaxSubProgress,method,float getMaxSubProgress(),DECLARED
tiles,ic2.api.tiles.readers.IWorkProvider,isWorking,method,boolean isWorking(),DECLARED
tiles,ic2.api.tiles.readers.ReaderProvider,registerActiveProvider,method,"void registerActiveProvider(Class<?> clz, Function<BlockEntity, IActivityProvider> provider)",DECLARED
tiles,ic2.api.tiles.readers.ReaderProvider,registerFuelProvider,method,"void registerFuelProvider(Class<?> clz, Function<BlockEntity, IFuelStorage> provider)",DECLARED
tiles,ic2.api.tiles.readers.ReaderProvider,registerProgressProvider,method,"void registerProgressProvider(Class<?> clz, Function<BlockEntity, IProgressMachine> provider)",DECLARED
tiles,ic2.api.tiles.readers.ReaderProvider,getFuelProvider,method,IFuelStorage getFuelProvider(BlockEntity tile),DECLARED
tiles,ic2.api.tiles.readers.ReaderProvider,getProgressProvider,method,IProgressMachine getProgressProvider(BlockEntity tile),DECLARED
tiles,ic2.api.tiles.readers.ReaderProvider,getActivityProvider,method,IActivityProvider getActivityProvider(BlockEntity tile),DECLARED
tiles,ic2.api.tiles.teleporter.ITeleporterTarget,getFacing,method,Direction getFacing(),DECLARED
tiles,ic2.api.tiles.teleporter.ITeleporterTarget,getSendType,method,TeleportType getSendType(),DECLARED
tiles,ic2.api.tiles.teleporter.ITeleporterTarget,canReceive,method,boolean canReceive(TeleportType type),DECLARED
tiles,ic2.api.tiles.teleporter.ITeleporterTarget,setTarget,method,boolean setTarget(TeleporterTarget target),DECLARED
tiles,ic2.api.tiles.teleporter.ITeleporterTarget,hasTarget,method,boolean hasTarget(TeleporterTarget target),DECLARED
tiles,ic2.api.tiles.teleporter.TargetRegistry,INSTANCE,field,TargetRegistry INSTANCE,unknown
tiles,ic2.api.tiles.teleporter.TargetRegistry,addTarget,method,"void addTarget(TeleporterTarget target, String name)",DECLARED
tiles,ic2.api.tiles.teleporter.TargetRegistry,removeTarget,method,void removeTarget(TeleporterTarget target),DECLARED
tiles,ic2.api.tiles.teleporter.TargetRegistry,getTargetName,method,String getTargetName(TeleporterTarget target),DECLARED
tiles,ic2.api.tiles.teleporter.TeleporterTarget,write,method,void write(IOutputBuffer buffer),DECLARED
tiles,ic2.api.tiles.teleporter.TeleporterTarget,read,method,void read(IInputBuffer buffer),DECLARED
tiles,ic2.api.tiles.teleporter.TeleporterTarget,getDimension,method,ResourceKey<Level> getDimension(),DECLARED
tiles,ic2.api.tiles.teleporter.TeleporterTarget,getTargetPosition,method,BlockPos getTargetPosition(),DECLARED
tiles,ic2.api.tiles.teleporter.TeleporterTarget,getWorld,method,ServerLevel getWorld(),DECLARED
tiles,ic2.api.tiles.teleporter.TeleporterTarget,getTile,method,BlockEntity getTile(),DECLARED
tiles,ic2.api.tiles.teleporter.TeleporterTarget,isSame,method,boolean isSame(BlockEntity tile),DECLARED
tiles,ic2.api.tiles.teleporter.TeleporterTarget,isSame,method,"boolean isSame(ResourceKey<Level> type, BlockPos pos)",DECLARED
tiles,ic2.api.tiles.teleporter.TeleporterTarget,hashCode,method,int hashCode(),DECLARED
tiles,ic2.api.tiles.teleporter.TeleporterTarget,equals,method,boolean equals(Object obj),DECLARED
tiles,ic2.api.tiles.teleporter.TeleporterTarget,readFromBuffer,method,TeleporterTarget readFromBuffer(IInputBuffer buffer),DECLARED
tiles,ic2.api.tiles.teleporter.TeleporterTarget,read,method,TeleporterTarget read(CompoundTag nbt),DECLARED
tiles,ic2.api.tiles.teleporter.TeleporterTarget,write,method,CompoundTag write(),DECLARED
tiles,ic2.api.tiles.teleporter.TeleporterTarget,write,method,CompoundTag write(CompoundTag nbt),DECLARED
tiles,ic2.api.tiles.tubes.IItemCache,CACHE,field,SidedObject<IItemCache> CACHE,unknown
tiles,ic2.api.tiles.tubes.IItemCache,getCache,method,IItemCache getCache(),DECLARED
tiles,ic2.api.tiles.tubes.IItemCache,getItem,method,Supplier<ItemStack> getItem(int id),DECLARED
tiles,ic2.api.tiles.tubes.IItemCache,registerItem,method,int registerItem(ItemStack stack),DECLARED
tiles,ic2.api.tiles.tubes.IItemCache,updateCache,method,void updateCache(),DECLARED
tiles,ic2.api.tiles.tubes.IItemCache,clearCache,method,void clearCache(),DECLARED
tiles,ic2.api.tiles.tubes.ILimiterTube,getValidColors,method,EnumSet<DyeColor> getValidColors(),DECLARED
tiles,ic2.api.tiles.tubes.IProviderTube,provideItems,method,"int provideItems(ItemStack stack, int amount, DyeColor color, UUID requestId)",DECLARED
tiles,ic2.api.tiles.tubes.IProviderTube,getItemsProvided,method,void getItemsProvided(ObjIntConsumer<ItemStack> listener),DECLARED
tiles,ic2.api.tiles.tubes.IProviderTube,getProviderSource,method,long getProviderSource(),DECLARED
tiles,ic2.api.tiles.tubes.IRequestTube,provideRequests,method,void provideRequests(ITubeRequester requested),DECLARED
tiles,ic2.api.tiles.tubes.IRequestTube,onRequestsReset,method,void onRequestsReset(),DECLARED
tiles,ic2.api.tiles.tubes.IRequestTube,onRequestFulfilled,method,"void onRequestFulfilled(ItemStack stack, int amount)",DECLARED
tiles,ic2.api.tiles.tubes.IRequestTube,getRequestId,method,UUID getRequestId(),DECLARED
tiles,ic2.api.tiles.tubes.IRequestTube,onRequestLost,method,"void onRequestLost(ItemStack stack, int amount)",DECLARED
tiles,ic2.api.tiles.tubes.IRequestTube,getRequestSource,method,long getRequestSource(),DECLARED
tiles,ic2.api.tiles.tubes.ITube,addItem,method,"void addItem(ItemStack item, Direction side)",DECLARED
tiles,ic2.api.tiles.tubes.ITube,addItem,method,"void addItem(ItemStack item, Direction side, DyeColor color)",DECLARED
tiles,ic2.api.tiles.tubes.ITube,addItem,method,"void addItem(TransportedItem item, Direction side)",DECLARED
tiles,ic2.api.tiles.tubes.ITube,canAddItem,method,"boolean canAddItem(TransportedItem item, Direction side)",DECLARED
tiles,ic2.api.tiles.tubes.ITube,canConnect,method,"boolean canConnect(ITube other, Direction dir)",DECLARED
tiles,ic2.api.tiles.tubes.ITube,getTubeType,method,TubeType getTubeType(),DECLARED
tiles,ic2.api.tiles.tubes.TransportedItem,MIN_SPEED,field,int MIN_SPEED,1
tiles,ic2.api.tiles.tubes.TransportedItem,MAX_SPEED,field,int MAX_SPEED,100
tiles,ic2.api.tiles.tubes.TransportedItem,timeOut,field,byte timeOut,0
tiles,ic2.api.tiles.tubes.TransportedItem,invalid,field,boolean invalid,false
tiles,ic2.api.tiles.tubes.TransportedItem,readFromNetwork,method,TransportedItem readFromNetwork(IInputBuffer buffer),DECLARED
tiles,ic2.api.tiles.tubes.TransportedItem,read,method,TransportedItem read(CompoundTag nbt),DECLARED
tiles,ic2.api.tiles.tubes.TransportedItem,readFromNBT,method,void readFromNBT(CompoundTag nbt),DECLARED
tiles,ic2.api.tiles.tubes.TransportedItem,writeToNBT,method,CompoundTag writeToNBT(CompoundTag nbt),DECLARED
tiles,ic2.api.tiles.tubes.TransportedItem,read,method,void read(IInputBuffer buffer),DECLARED
tiles,ic2.api.tiles.tubes.TransportedItem,write,method,void write(IOutputBuffer buffer),DECLARED
tiles,ic2.api.tiles.tubes.TransportedItem,serializeEssentials,method,short serializeEssentials(),DECLARED
tiles,ic2.api.tiles.tubes.TransportedItem,deserializeEssentials,method,void deserializeEssentials(short data),DECLARED
tiles,ic2.api.tiles.tubes.TransportedItem,getId,method,int getId(),DECLARED
