domain,fqcn,member,kind,signature_or_value,notes
other,ic2.api.crops.ICropTile,pickCrop,method,ic2.api.crops.boolean pickCrop(),public
other,ic2.api.crops.ICropTile,removeCrop,method,void removeCrop(),public
other,ic2.api.crops.ICropTile,requestStateUpdate,method,void requestStateUpdate(),public
other,ic2.api.crops.ICropTile,setCrop,method,void setCrop(ic2.api.crops.ICrop crop),public
other,ic2.api.crops.ICropTile,setCrossBreeding,method,void setCrossBreeding(ic2.api.crops.boolean breed),public
other,ic2.api.crops.ICropTile,setFertilizerStorage,method,void setFertilizerStorage(ic2.api.crops.int fertilizer),public
other,ic2.api.crops.ICropTile,setGainStat,method,void setGainStat(ic2.api.crops.int level),public
other,ic2.api.crops.ICropTile,setGrowthPoints,method,void setGrowthPoints(ic2.api.crops.int points),public
other,ic2.api.crops.ICropTile,setGrowthStage,method,void setGrowthStage(ic2.api.crops.int stage),public
other,ic2.api.crops.ICropTile,setGrowthStat,method,void setGrowthStat(ic2.api.crops.int level),public
other,ic2.api.crops.ICropTile,setResistanceStat,method,void setResistanceStat(ic2.api.crops.int level),public
other,ic2.api.crops.ICropTile,setScanLevel,method,void setScanLevel(ic2.api.crops.int level),public
other,ic2.api.crops.ICropTile,setWaterStorage,method,void setWaterStorage(ic2.api.crops.int water),public
other,ic2.api.crops.ICropTile,setWaterlogged,method,void setWaterlogged(ic2.api.crops.boolean water),public
other,ic2.api.crops.ICropTile,setWeedExStorage,method,void setWeedExStorage(ic2.api.crops.int weedEx),public
other,ic2.api.crops.IFarmland,getHumidity,method,"ic2.api.crops.int getHumidity(net.minecraft.world.level.Level world, net.minecraft.core.BlockPos pos)",public
other,ic2.api.crops.IFarmland,getHumidity,method,ic2.api.crops.int getHumidity(net.minecraft.world.level.block.state.BlockState state),public
other,ic2.api.crops.IFarmland,getNutrients,method,"ic2.api.crops.int getNutrients(net.minecraft.world.level.Level world, net.minecraft.core.BlockPos pos)",public
other,ic2.api.crops.IFarmland,getNutrients,method,ic2.api.crops.int getNutrients(net.minecraft.world.level.block.state.BlockState state),public
other,ic2.api.crops.IFarmland,getSpecialState,method,net.minecraft.world.level.block.state.BlockState getSpecialState(net.minecraft.world.level.block.Block block),public
other,ic2.api.crops.IFarmland,isSpecial,method,ic2.api.crops.boolean isSpecial(),public
other,ic2.api.crops.ISeedCrop,getSeedDrops,method,net.minecraft.world.item.ItemStack getSeedDrops(ic2.api.crops.ICropTile tile),public
other,ic2.api.crops.ISeedCrop,isDroppingSeeds,method,ic2.api.crops.boolean isDroppingSeeds(ic2.api.crops.ICropTile tile),public
other,ic2.api.crops.ISubSoil,getHumidity,method,"ic2.api.crops.int getHumidity(net.minecraft.world.level.Level world, net.minecraft.core.BlockPos pos)",public
other,ic2.api.crops.ISubSoil,getHumidity,method,ic2.api.crops.int getHumidity(net.minecraft.world.level.block.state.BlockState state),public
other,ic2.api.crops.ISubSoil,getNutrients,method,"ic2.api.crops.int getNutrients(net.minecraft.world.level.Level world, net.minecraft.core.BlockPos pos)",public
other,ic2.api.crops.ISubSoil,getNutrients,method,ic2.api.crops.int getNutrients(net.minecraft.world.level.block.state.BlockState state),public
other,ic2.api.crops.ISubSoil,getSpecialState,method,net.minecraft.world.level.block.state.BlockState getSpecialState(net.minecraft.world.level.block.Block block),public
other,ic2.api.crops.ISubSoil,isSpecial,method,ic2.api.crops.boolean isSpecial(),public
energy,ic2.api.energy.EnergyNet,INSTANCE,field,ic2.api.energy.IEnergyNet INSTANCE,public
energy,ic2.api.energy.IEnergyNet,addTile,method,void addTile(ic2.api.energy.tile.IEnergyTile tile),public
energy,ic2.api.energy.IEnergyNet,getDisplayTier,method,ic2.api.energy.String getDisplayTier(ic2.api.energy.int tier),public
energy,ic2.api.energy.IEnergyNet,getPacketStats,method,java.util.List getPacketStats(ic2.api.energy.tile.IEnergyTile tile),public
energy,ic2.api.energy.IEnergyNet,getPowerFromTier,method,ic2.api.energy.int getPowerFromTier(ic2.api.energy.int tier),public
energy,ic2.api.energy.IEnergyNet,getStats,method,ic2.api.energy.TransferStats getStats(ic2.api.energy.tile.IEnergyTile tile),public
energy,ic2.api.energy.IEnergyNet,getSubTile,method,"ic2.api.energy.tile.IEnergyTile getSubTile(net.minecraft.world.level.Level world, net.minecraft.core.BlockPos pos)",public
energy,ic2.api.energy.IEnergyNet,getTierFromPower,method,ic2.api.energy.int getTierFromPower(ic2.api.energy.int power),public
energy,ic2.api.energy.IEnergyNet,getTile,method,"ic2.api.energy.tile.IEnergyTile getTile(net.minecraft.world.level.Level world, net.minecraft.core.BlockPos pos)",public
energy,ic2.api.energy.IEnergyNet,getTiles,method,"ic2.api.energy.GridTile getTiles(net.minecraft.world.level.Level world, net.minecraft.core.BlockPos pos)",public
energy,ic2.api.energy.IEnergyNet,removeTile,method,void removeTile(ic2.api.energy.tile.IEnergyTile tile),public
energy,ic2.api.energy.IEnergyNet,updateTile,method,void updateTile(ic2.api.energy.tile.IEnergyTile tile),public
energy,ic2.api.energy.PacketStats,getPackets,method,ic2.api.energy.long getPackets(),public
energy,ic2.api.energy.PacketStats,getPower,method,ic2.api.energy.long getPower(),public
energy,ic2.api.energy.PacketStats,getTile,method,ic2.api.energy.tile.IEnergyTile getTile(),public
energy,ic2.api.energy.PacketStats,isAccepting,method,ic2.api.energy.boolean isAccepting(),public
energy,ic2.api.energy.TransferStats,getEnergyIn,method,ic2.api.energy.long getEnergyIn(),public
energy,ic2.api.energy.TransferStats,getEnergyLossIn,method,ic2.api.energy.long getEnergyLossIn(),public
energy,ic2.api.energy.TransferStats,getEnergyLossOut,method,ic2.api.energy.long getEnergyLossOut(),public
energy,ic2.api.energy.TransferStats,getEnergyOut,method,ic2.api.energy.long getEnergyOut(),public
energy,ic2.api.energy.TransferStats,toString,method,ic2.api.energy.String toString(),public
energy,ic2.api.energy.impl.LinkedSink,canAcceptEnergy,method,"ic2.api.energy.impl.boolean canAcceptEnergy(ic2.api.energy.tile.IEnergyEmitter emitter, net.minecraft.core.Direction side)",public
energy,ic2.api.energy.impl.LinkedSink,getPosition,method,net.minecraft.core.BlockPos getPosition(),public
energy,ic2.api.energy.impl.LinkedSink,getWorldObj,method,net.minecraft.world.level.Level getWorldObj(),public
energy,ic2.api.energy.impl.LinkedSource,canEmitEnergy,method,"ic2.api.energy.impl.boolean canEmitEnergy(ic2.api.energy.tile.IEnergyAcceptor acceptor, net.minecraft.core.Direction side)",public
energy,ic2.api.energy.impl.LinkedSource,getPosition,method,net.minecraft.core.BlockPos getPosition(),public
energy,ic2.api.energy.impl.LinkedSource,getWorldObj,method,net.minecraft.world.level.Level getWorldObj(),public
energy,ic2.api.energy.tile.IEnergyAcceptor,canAcceptEnergy,method,"ic2.api.energy.tile.boolean canAcceptEnergy(ic2.api.energy.tile.IEnergyEmitter emitter, net.minecraft.core.Direction side)",public
energy,ic2.api.energy.tile.IEnergyConductor,getConductionLoss,method,ic2.api.energy.tile.double getConductionLoss(),public
energy,ic2.api.energy.tile.IEnergyConductor,getConductorBreakdownEnergy,method,ic2.api.energy.tile.int getConductorBreakdownEnergy(),public
energy,ic2.api.energy.tile.IEnergyConductor,getInsulationBreakdownEnergy,method,ic2.api.energy.tile.int getInsulationBreakdownEnergy(),public
energy,ic2.api.energy.tile.IEnergyConductor,getInsulationEnergyAbsorption,method,ic2.api.energy.tile.int getInsulationEnergyAbsorption(),public
energy,ic2.api.energy.tile.IEnergyConductor,isLavaLogged,method,ic2.api.energy.tile.boolean isLavaLogged(),public
energy,ic2.api.energy.tile.IEnergyConductor,isWaterlogged,method,ic2.api.energy.tile.boolean isWaterlogged(),public
energy,ic2.api.energy.tile.IEnergyConductor,removeConductor,method,void removeConductor(),public
energy,ic2.api.energy.tile.IEnergyConductor,removeInsulation,method,void removeInsulation(),public
energy,ic2.api.energy.tile.IEnergyConductorColored,getColor,method,net.minecraft.world.item.DyeColor getColor(),public
energy,ic2.api.energy.tile.IEnergyConductorModifiable,tryAddInsulation,method,ic2.api.energy.tile.boolean tryAddInsulation(),public
energy,ic2.api.energy.tile.IEnergyConductorModifiable,tryRemoveInsulation,method,ic2.api.energy.tile.boolean tryRemoveInsulation(),public
energy,ic2.api.energy.tile.IEnergyEmitter,canEmitEnergy,method,"ic2.api.energy.tile.boolean canEmitEnergy(ic2.api.energy.tile.IEnergyAcceptor acceptor, net.minecraft.core.Direction side)",public
energy,ic2.api.energy.tile.IEnergySink,acceptEnergy,method,"ic2.api.energy.tile.int acceptEnergy(net.minecraft.core.Direction side, ic2.api.energy.tile.int amount, ic2.api.energy.tile.int voltage)",public
energy,ic2.api.energy.tile.IEnergySink,getRequestedEnergy,method,ic2.api.energy.tile.int getRequestedEnergy(),public
energy,ic2.api.energy.tile.IEnergySink,getSinkTier,method,ic2.api.energy.tile.int getSinkTier(),public
energy,ic2.api.energy.tile.IEnergySource,consumeEnergy,method,void consumeEnergy(ic2.api.energy.tile.int consumed),public
energy,ic2.api.energy.tile.IEnergySource,getMaxEnergyOutput,method,ic2.api.energy.tile.int getMaxEnergyOutput(),public
energy,ic2.api.energy.tile.IEnergySource,getProvidedEnergy,method,ic2.api.energy.tile.int getProvidedEnergy(),public
energy,ic2.api.energy.tile.IEnergySource,getSourceTier,method,ic2.api.energy.tile.int getSourceTier(),public
energy,ic2.api.energy.tile.IEnergySource,getSourceType,method,ic2.api.energy.tile.SourceType getSourceType(),public
energy,ic2.api.energy.tile.IEnergySource,onPacketFailed,method,void onPacketFailed(),public
energy,ic2.api.energy.tile.IMultiEnergySource,getPacketCount,method,ic2.api.energy.tile.int getPacketCount(),public
energy,ic2.api.energy.tile.IMultiEnergySource,hasMultiplePackets,method,ic2.api.energy.tile.boolean hasMultiplePackets(),public
energy,ic2.api.energy.tile.IMultiEnergyTile,getTiles,method,java.util.List getTiles(),public
events,ic2.api.events.ArmorSlotEvent,addSlots,method,"void addSlots(ic2.api.items.armor.IArmorModule.ModuleType type, ic2.api.events.int amount)",public
events,ic2.api.events.ArmorSlotEvent,getEquipmentSlot,method,net.minecraft.world.entity.EquipmentSlot getEquipmentSlot(),public
events,ic2.api.events.ArmorSlotEvent,getId,method,ic2.api.events.String getId(),public
events,ic2.api.events.ArmorSlotEvent,getItem,method,net.minecraft.world.item.Item getItem(),public
events,ic2.api.events.ArmorSlotEvent,getSlots,method,it.unimi.dsi.fastutil.objects.Object2IntMap getSlots(),public
events,ic2.api.events.FoamEvent,getBlockEntity,method,net.minecraft.world.level.block.entity.BlockEntity getBlockEntity(),public
events,ic2.api.events.FoamEvent,getPos,method,net.minecraft.core.BlockPos getPos(),public
events,ic2.api.events.FoamEvent,getState,method,net.minecraft.world.level.block.state.BlockState getState(),public
events,ic2.api.events.LaserEvent,blockBreaks,field,ic2.api.events.int blockBreaks = 0,public
events,ic2.api.events.LaserEvent,explosive,field,ic2.api.events.boolean explosive = false,public
events,ic2.api.events.LaserEvent,laser,field,net.minecraft.world.entity.Entity laser,public
events,ic2.api.events.LaserEvent,power,field,ic2.api.events.float power = 0F,public
events,ic2.api.events.LaserEvent,range,field,ic2.api.events.float range = 0F,public
events,ic2.api.events.LaserEvent,smelt,field,ic2.api.events.boolean smelt = false,public
events,ic2.api.events.LaserEvent,source,field,net.minecraft.world.entity.LivingEntity source,public
events,ic2.api.events.RetextureEvent,getApplyingPlayer,method,net.minecraft.world.entity.player.Player getApplyingPlayer(),public
events,ic2.api.events.RetextureEvent,getBlockEntity,method,net.minecraft.world.level.block.entity.BlockEntity getBlockEntity(),public
events,ic2.api.events.RetextureEvent,getBlockState,method,net.minecraft.world.level.block.state.BlockState getBlockState(),public
events,ic2.api.events.RetextureEvent,getContainer,method,ic2.api.events.TextureContainer getContainer(),public
events,ic2.api.events.RetextureEvent,getPos,method,net.minecraft.core.BlockPos getPos(),public
events,ic2.api.events.RetextureEvent,getSide,method,net.minecraft.core.Direction getSide(),public
events,ic2.api.events.RetextureEvent,isApplied,method,ic2.api.events.boolean isApplied(),public
events,ic2.api.events.RetextureEvent,setApplied,method,void setApplied(ic2.api.events.boolean apply),public
events,ic2.api.events.ScrapBoxEvent,getDrops,method,java.util.List getDrops(),public
events,ic2.api.events.ScrapBoxEvent,getScrapBox,method,net.minecraft.world.item.ItemStack getScrapBox(),public
items,ic2.api.items.IAutoEatable,canAutoEat,method,ic2.api.items.boolean canAutoEat(net.minecraft.world.item.ItemStack stack),public
items,ic2.api.items.IAutoEatable,getFoodValue,method,ic2.api.items.int getFoodValue(net.minecraft.world.item.ItemStack stack),public
items,ic2.api.items.IAutoEatable,onEaten,method,"net.minecraft.world.item.ItemStack onEaten(net.minecraft.world.item.ItemStack stack, net.minecraft.world.level.Level level, net.minecraft.world.entity.player.Player player)",public
items,ic2.api.items.IBoxableItem,canStoreIntoBox,method,ic2.api.items.boolean canStoreIntoBox(net.minecraft.world.item.ItemStack stack),public
items,ic2.api.items.ICoinItem,getMoneyValue,method,ic2.api.items.int getMoneyValue(net.minecraft.world.item.ItemStack stack),public
items,ic2.api.items.ICutterItem,cutInsulation,method,"void cutInsulation(net.minecraft.world.entity.player.Player player, net.minecraft.world.item.ItemStack stack, net.minecraft.world.level.Level world, net.minecraft.core.BlockPos pos)",public
items,ic2.api.items.IDisplayProvider,provideInfo,method,"void provideInfo(net.minecraft.world.item.ItemStack stack, java.util.function.Consumer infos)",public
items,ic2.api.items.IDrinkContainer,fillWith,method,"net.minecraft.world.item.ItemStack fillWith(ic2.api.items.IDrinkableFluid fluid, ic2.api.items.int amount)",public
items,ic2.api.items.IDrinkContainer,getCapacity,method,ic2.api.items.int getCapacity(),public
items,ic2.api.items.IDrinkContainer,getContent,method,ic2.api.items.IDrinkableFluid getContent(net.minecraft.world.item.ItemStack stack),public
items,ic2.api.items.IDrinkContainer,getEmptyContainer,method,net.minecraft.world.item.ItemStack getEmptyContainer(),public
items,ic2.api.items.IDrinkContainer,hasContent,method,ic2.api.items.boolean hasContent(net.minecraft.world.item.ItemStack stack),public
items,ic2.api.items.IDrinkableFluid,REGISTRY,field,java.util.Map REGISTRY,public
items,ic2.api.items.IDrinkableFluid,drink,method,"ic2.api.items.boolean drink(net.minecraft.world.item.ItemStack stack, net.minecraft.world.level.Level world, net.minecraft.world.entity.player.Player player)",public
items,ic2.api.items.IDrinkableFluid,equals,method,ic2.api.items.boolean equals(ic2.api.items.Object obj),public
items,ic2.api.items.IDrinkableFluid,generateSubStates,method,"java.util.List generateSubStates(net.minecraft.world.item.ItemStack base, ic2.api.items.boolean textures)",public
items,ic2.api.items.IDrinkableFluid,getID,method,net.minecraft.resources.ResourceLocation getID(),public
items,ic2.api.items.IDrinkableFluid,getSpecialName,method,net.minecraft.network.chat.Component getSpecialName(net.minecraft.world.item.ItemStack stack),public
items,ic2.api.items.IDrinkableFluid,getTexture,method,"net.minecraft.resources.ResourceLocation getTexture(net.minecraft.world.item.ItemStack stack, ic2.api.items.String baseFolder)",public
items,ic2.api.items.IDrinkableFluid,getTextureIndex,method,ic2.api.items.int getTextureIndex(net.minecraft.world.item.ItemStack stack),public
items,ic2.api.items.IDrinkableFluid,hasSpecialName,method,ic2.api.items.boolean hasSpecialName(),public
